timestamp,Temperature,Humidity,feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,weather,AQI
2019-03-13 22,18.0,68.47,17.08,17.54,19.0,1017,1.91,353,0.0,20,0,5
2019-03-13 23,18.75,60.48,17.41,15.6,18.0,1017,2.31,347,0.0,20,2,5
2019-03-14 00,16.82,69.5,15.44,16.64,17.12,1017,2.56,354,0.0,20,0,5
2019-03-14 01,14.9,81.28,14.43,15.55,16.26,1016,2.62,3,0.0,20,0,5
2019-03-14 02,14.48,83.72,14.73,13.6,16.0,1016,2.67,8,0.0,20,2,5
2019-03-14 03,14.38,85.53,14.84,13.6,16.0,1016,2.2,20,0.0,20,2,5
2019-03-14 04,15.15,81.88,14.48,13.2,16.0,1016,2.42,22,0.0,40,2,5
2019-03-14 05,14.65,85.58,13.54,13.0,15.5,1016,2.07,23,0.0,40,2,5
2019-03-14 06,15.07,84.38,13.17,13.0,15.27,1016,2.15,28,0.0,40,6,6
2019-03-14 07,15.43,83.57,14.63,13.0,16.65,1017,1.83,35,0.0,40,6,6
2019-03-14 08,16.65,77.27,17.09,16.0,18.0,1018,1.8,17,0.0,40,2,6
2019-03-14 09,19.23,65.15,19.44,16.6,21.0,1018,1.0,20,0.0,40,2,5
2019-03-14 10,22.65,50.4,22.8,21.41,24.6,1014,2.6,30,0.0,40,0,5
2019-03-14 11,25.38,38.73,21.81,21.0,24.6,1015,3.1,340,0.11,75,4,5
2019-03-14 12,23.38,48.67,20.78,21.56,25.0,1014,5.1,350,0.0,40,0,3
2019-03-14 13,23.57,52.77,21.98,21.1,23.25,1017,2.6,310,0.0,75,0,3
2019-03-14 14,22.65,50.65,19.43,20.46,22.31,1017,4.1,320,0.5,90,4,3
2019-03-14 15,20.5,57.0,17.89,19.19,21.0,1016,5.1,320,0.5,90,4,2
2019-03-14 16,21.88,49.88,18.06,16.8,21.0,1016,4.1,290,0.0,90,0,1
2019-03-14 17,19.98,57.03,18.44,16.8,20.4,1016,3.1,290,0.11,90,4,1
2019-03-14 18,19.32,59.85,18.76,16.8,20.99,1016,2.1,320,0.0,75,0,1
2019-03-14 19,18.77,59.27,18.05,17.8,19.37,1016,2.1,320,0.0,75,0,2
2019-03-14 20,18.0,63.73,16.98,17.0,17.82,1016,2.08,339,0.0,40,2,2
2019-03-14 21,17.15,68.08,16.26,16.0,17.55,1017,2.04,335,0.0,40,2,2
2019-03-14 22,16.45,68.55,14.97,13.8,16.0,1017,1.93,326,0.0,20,2,2
2019-03-14 23,15.3,76.1,14.02,13.8,15.0,1017,2.07,325,0.0,20,2,3
2019-03-15 00,14.25,83.0,13.86,13.8,15.0,1018,2.3,329,0.0,20,2,3
2019-03-15 01,13.3,88.72,12.73,13.2,14.0,1018,2.1,270,0.0,20,2,3
2019-03-15 02,14.43,83.55,12.1,13.0,13.62,1017,2.1,270,0.0,20,2,4
2019-03-15 03,14.12,84.6,11.81,12.38,13.2,1017,2.1,270,0.0,20,2,3
2019-03-15 04,13.72,84.28,11.46,12.0,12.81,1017,1.5,270,0.0,20,2,3
2019-03-15 05,13.82,81.5,11.8,12.0,13.85,1018,1.5,270,0.0,20,2,3
2019-03-15 06,13.93,79.93,10.61,11.0,13.88,1018,2.06,280,0.0,0,6,3
2019-03-15 07,13.65,82.25,11.07,11.0,15.4,1019,2.1,280,0.0,1,6,3
2019-03-15 08,15.9,72.57,13.15,11.8,15.58,1020,1.5,320,0.0,1,2,3
2019-03-15 09,18.68,64.75,15.49,15.0,19.0,1021,2.6,280,0.0,1,0,3
2019-03-15 10,21.05,55.55,19.53,19.0,23.33,1017,3.1,290,0.0,1,0,3
2019-03-15 11,22.98,52.28,21.59,22.0,23.05,1021,2.6,320,0.0,1,0,3
2019-03-15 12,24.6,44.8,22.11,22.8,23.37,1020,2.6,20,0.0,1,0,2
2019-03-15 13,26.05,37.88,23.33,24.0,25.56,1015,3.1,320,0.0,1,0,2
2019-03-15 14,26.1,35.65,24.51,24.44,26.05,1014,2.1,320,0.0,20,0,2
2019-03-15 15,26.57,33.95,24.84,24.44,26.0,1013,1.5,320,0.0,40,0,1
2019-03-15 16,26.2,36.78,23.4,23.0,26.0,1013,3.1,270,0.0,20,0,1
2019-03-15 17,25.23,40.83,24.53,23.0,25.0,1013,1.5,290,0.0,20,0,1
2019-03-15 18,23.73,45.17,23.77,22.0,24.44,1013,1.0,270,0.0,1,0,1
2019-03-15 19,21.92,51.75,22.35,21.0,22.22,1017,1.0,270,0.0,1,0,1
2019-03-15 20,20.95,56.85,21.19,19.4,20.14,1018,1.0,270,0.0,0,2,2
2019-03-15 21,20.3,59.83,20.98,19.4,20.0,1018,1.0,270,0.0,0,2,2
2019-03-15 22,19.57,64.28,19.57,17.6,19.0,1018,1.0,290,0.0,0,2,2
2019-03-15 23,19.07,67.53,18.8,17.51,18.0,1019,1.0,290,0.0,0,2,2
2019-03-16 00,18.65,66.67,15.83,17.0,17.3,1018,3.1,280,0.0,1,2,2
2019-03-16 01,18.07,66.03,17.19,15.6,17.0,1018,1.0,290,0.0,0,2,2
2019-03-16 02,17.3,68.53,17.13,15.52,17.0,1017,1.0,290,0.0,0,2,2
2019-03-16 03,16.8,69.18,15.18,13.68,15.6,1017,1.0,290,0.0,1,2,2
2019-03-16 04,16.2,71.42,12.22,13.0,13.27,1017,2.1,260,0.0,20,2,2
2019-03-16 05,16.07,70.98,13.0,12.0,14.22,1017,1.0,290,0.0,3,2,2
2019-03-16 06,15.3,75.97,13.33,13.0,14.2,1017,1.54,270,0.0,20,2,2
2019-03-16 07,15.08,77.35,14.49,13.0,16.4,1017,1.54,270,0.0,20,2,3
2019-03-16 08,17.4,67.15,15.38,15.0,15.8,1018,1.5,290,0.0,40,2,3
2019-03-16 09,19.6,58.05,16.29,15.2,17.0,1019,1.5,290,0.0,40,2,3
2019-03-16 10,21.65,51.12,22.27,20.0,24.44,1014,1.03,350,0.0,20,0,2
2019-03-16 11,23.62,43.53,21.2,22.0,25.0,1013,4.1,290,0.0,20,0,2
2019-03-16 12,25.35,38.33,22.05,23.2,25.0,1013,4.12,270,0.0,20,0,2
2019-03-16 13,26.45,32.27,22.64,24.0,25.79,1012,4.12,270,0.0,20,0,2
2019-03-16 14,27.17,29.9,24.58,25.56,26.32,1011,3.1,270,0.0,40,0,2
2019-03-16 15,27.2,28.12,25.18,24.88,26.0,1011,1.5,300,0.0,40,0,2
2019-03-16 16,26.12,31.23,24.88,23.8,26.0,1010,1.5,290,0.0,40,0,2
2019-03-16 17,25.4,31.65,24.62,23.8,26.0,1010,1.54,290,0.0,40,0,1
2019-03-16 18,24.12,36.53,21.57,23.0,24.01,1014,3.1,260,0.0,40,0,2
2019-03-16 19,22.67,41.33,19.94,21.0,22.5,1016,2.6,270,0.0,40,0,2
2019-03-16 20,21.88,43.88,20.9,19.8,21.0,1016,2.04,300,0.0,20,0,3
2019-03-16 21,20.82,49.72,20.11,19.77,20.19,1016,2.13,305,0.0,20,0,3
2019-03-16 22,20.32,52.85,19.5,17.2,20.0,1016,2.0,309,0.0,20,2,4
2019-03-16 23,19.6,58.92,18.82,17.18,19.0,1016,1.84,317,0.0,20,2,5
2019-03-17 00,17.9,67.78,18.87,17.19,19.0,1015,1.78,323,0.0,20,2,5
2019-03-17 01,18.25,67.08,17.43,15.8,18.0,1014,1.93,328,0.0,20,2,3
2019-03-17 02,18.02,68.65,16.69,15.78,17.0,1014,1.91,327,0.0,20,2,4
2019-03-17 03,16.27,75.22,16.74,15.37,17.0,1014,1.63,335,0.0,20,2,4
2019-03-17 04,17.07,71.45,15.82,14.61,17.0,1014,2.25,308,0.0,75,6,3
2019-03-17 05,18.1,63.1,15.22,14.78,16.0,1014,1.83,285,0.0,75,6,3
2019-03-17 06,17.53,64.28,14.09,14.0,15.23,1015,1.8,278,0.0,75,6,5
2019-03-17 07,17.57,64.58,14.56,15.0,16.51,1016,2.53,276,0.0,75,6,5
2019-03-17 08,19.32,57.83,16.82,16.0,18.0,1017,1.0,270,0.0,40,0,5
2019-03-17 09,20.7,52.97,18.69,16.4,19.0,1017,1.03,270,0.0,40,7,5
2019-03-17 10,23.68,43.2,21.65,22.0,25.0,1012,4.1,270,0.0,40,7,4
2019-03-17 11,25.3,36.85,22.45,24.0,25.19,1013,4.1,270,0.0,40,0,3
2019-03-17 12,26.75,29.2,24.07,24.2,27.0,1013,3.1,230,0.0,40,0,3
2019-03-17 13,27.4,26.48,24.06,25.56,27.3,1011,4.1,270,0.0,40,0,2
2019-03-17 14,28.23,27.05,26.34,26.6,28.0,1014,2.6,230,0.0,40,0,2
2019-03-17 15,28.23,28.88,25.82,25.56,28.0,1009,2.6,230,0.0,20,0,2
2019-03-17 16,28.32,27.93,24.93,24.8,28.0,1009,3.1,250,0.0,1,0,2
2019-03-17 17,27.55,29.45,24.03,25.0,26.67,1009,4.1,270,0.0,1,0,1
2019-03-17 18,25.62,33.02,24.11,24.0,25.34,1013,2.1,290,0.0,1,0,2
2019-03-17 19,23.53,39.67,22.91,22.38,24.0,1013,2.1,290,0.0,1,0,2
2019-03-17 20,22.6,42.02,22.66,20.2,22.0,1014,1.0,320,0.0,0,0,2
2019-03-17 21,21.8,48.0,22.47,19.01,22.17,1015,1.0,320,0.0,0,0,3
2019-03-17 22,21.3,55.43,19.6,17.02,21.0,1015,2.81,340,0.0,0,2,3
2019-03-17 23,20.2,60.3,18.53,16.36,20.0,1014,2.78,345,0.0,0,2,3
2019-03-18 00,19.62,60.08,17.9,16.22,19.0,1014,2.68,336,0.0,0,2,3
2019-03-18 01,19.2,62.22,17.53,14.94,19.0,1014,2.36,337,0.0,0,2,3
2019-03-18 02,18.7,64.78,16.04,14.46,17.0,1014,2.24,352,0.0,0,2,4
2019-03-18 03,16.88,73.17,15.61,12.94,17.0,1013,2.09,348,0.0,0,2,4
2019-03-18 04,15.85,79.3,15.2,12.83,16.0,1014,1.0,270,0.0,0,2,3
2019-03-18 05,15.8,79.35,14.94,13.4,15.0,1014,1.0,270,0.0,0,2,4
2019-03-18 06,15.25,81.38,13.5,14.0,14.31,1014,2.17,328,0.0,0,6,4
2019-03-18 07,15.03,81.57,14.83,13.6,18.4,1015,2.08,335,0.0,1,6,5
2019-03-18 08,19.15,60.82,17.68,16.29,18.4,1016,1.05,336,0.0,1,2,5
2019-03-18 09,22.48,47.15,18.46,13.6,21.0,1016,1.5,240,0.0,1,0,5
2019-03-18 10,24.35,41.1,22.91,22.91,25.56,1013,2.1,250,0.0,1,0,4
2019-03-18 11,26.1,35.38,25.54,24.0,26.0,1013,1.5,270,0.0,1,0,3
2019-03-18 12,27.15,32.48,26.37,25.56,26.21,1012,1.5,340,0.0,1,0,3
2019-03-18 13,27.73,31.07,26.01,26.0,28.13,1011,3.1,300,0.0,1,0,3
2019-03-18 14,28.95,28.57,27.25,27.4,28.89,1014,2.36,292,0.0,10,0,3
2019-03-18 15,29.03,26.92,25.95,26.67,28.0,1010,3.08,300,0.0,52,0,2
2019-03-18 16,28.6,27.7,25.86,25.0,28.0,1010,3.01,304,0.0,100,0,2
2019-03-18 17,27.07,30.9,26.07,25.0,27.0,1010,2.1,270,0.0,40,0,2
2019-03-18 18,25.68,31.48,24.59,24.0,25.29,1013,1.5,270,0.0,40,0,2
2019-03-18 19,24.27,38.4,24.14,23.74,24.11,1013,1.5,270,0.0,40,0,2
2019-03-18 20,23.3,46.88,22.31,21.14,23.2,1013,2.57,317,0.0,40,0,2
2019-03-18 21,21.0,56.35,20.98,20.83,23.2,1013,2.41,324,0.0,40,0,3
2019-03-18 22,19.7,63.47,20.91,17.2,21.0,1014,2.4,322,0.0,40,2,5
2019-03-18 23,18.45,71.22,18.68,17.15,19.0,1013,2.46,325,0.0,40,2,5
2019-03-19 00,19.85,63.48,18.64,16.8,19.0,1013,2.36,334,0.0,40,2,5
2019-03-19 01,19.85,61.3,16.71,15.25,18.0,1012,2.51,339,0.0,40,2,4
2019-03-19 02,19.25,63.05,16.85,15.6,18.0,1012,2.46,341,0.0,40,2,4
2019-03-19 03,18.48,65.6,16.06,14.36,17.0,1011,2.06,347,0.0,40,2,3
2019-03-19 04,17.9,69.88,14.85,14.4,16.0,1011,2.05,346,0.0,20,2,3
2019-03-19 05,17.7,70.78,15.09,15.37,16.0,1011,2.39,331,0.0,20,2,3
2019-03-19 06,16.25,77.92,15.27,15.0,15.29,1012,1.03,250,0.0,20,6,4
2019-03-19 07,16.75,72.4,16.28,15.0,19.2,1012,1.0,250,0.0,20,6,4
2019-03-19 08,19.9,60.12,19.22,16.4,19.2,1012,1.0,230,0.0,1,2,4
2019-03-19 09,23.02,48.6,21.21,16.4,23.0,1012,1.0,270,0.0,1,0,4
2019-03-19 10,25.67,43.15,24.7,24.0,26.0,1012,2.1,260,0.0,1,0,4
2019-03-19 11,27.6,36.55,27.74,26.0,27.88,1009,1.5,240,0.0,1,0,4
2019-03-19 12,29.45,30.15,28.46,26.0,29.0,1008,1.5,250,0.0,1,0,4
2019-03-19 13,31.0,25.08,30.41,29.4,30.25,1010,1.5,320,0.0,1,0,3
2019-03-19 14,31.62,23.0,30.85,30.01,31.0,1010,2.1,260,0.0,1,0,2
2019-03-19 15,32.08,22.1,30.85,28.94,31.0,1009,1.5,350,0.0,1,0,2
2019-03-19 16,31.7,22.45,30.5,27.4,31.0,1004,1.0,320,0.0,1,0,1
2019-03-19 17,30.95,23.52,30.54,27.78,30.0,1004,1.0,290,0.0,1,0,1
2019-03-19 18,29.18,26.52,29.14,27.14,29.0,1005,2.53,65,0.0,1,0,1
2019-03-19 19,25.12,37.23,27.21,23.91,28.0,1004,2.47,73,0.0,1,0,2
2019-03-19 20,22.72,50.4,25.76,21.6,26.67,1004,2.65,78,0.0,2,2,2
2019-03-19 21,22.75,51.95,24.0,21.09,24.0,1010,2.64,91,0.0,9,2,4
2019-03-19 22,21.05,60.42,21.18,19.2,21.0,1010,2.68,108,0.0,5,2,5
2019-03-19 23,19.8,65.33,21.07,19.1,21.0,1010,2.7,120,0.0,0,2,5
2019-03-20 00,19.35,67.7,21.07,18.99,21.0,1010,2.71,120,0.0,2,2,5
2019-03-20 01,19.88,64.55,21.29,18.0,22.0,1009,2.68,116,0.0,30,2,5
2019-03-20 02,19.45,65.22,20.63,18.0,21.0,1008,2.78,112,0.0,36,2,5
2019-03-20 03,19.43,63.1,19.5,17.79,20.0,1008,3.05,114,0.0,37,2,5
2019-03-20 04,20.12,56.95,17.98,18.07,19.17,1008,2.1,90,0.0,1,0,5
2019-03-20 05,18.5,64.92,18.26,17.0,20.01,1008,2.85,120,0.0,20,2,4
2019-03-20 06,18.85,63.38,20.68,18.91,20.0,1009,1.03,140,0.0,40,2,4
2019-03-20 07,19.02,64.73,20.98,19.0,21.4,1009,1.0,140,0.0,40,2,3
2019-03-20 08,22.57,50.38,22.76,20.0,24.0,1010,1.5,140,0.0,40,0,4
2019-03-20 09,25.1,41.6,24.85,20.0,28.33,1007,1.5,150,0.0,40,0,3
2019-03-20 10,27.7,34.22,27.35,26.78,29.0,1007,4.1,170,0.0,40,0,3
2019-03-20 11,29.52,30.38,28.67,27.6,31.0,1007,4.1,200,0.0,40,0,3
2019-03-20 12,30.98,28.1,30.14,27.6,31.0,1006,3.1,150,0.0,75,0,2
2019-03-20 13,32.33,24.93,32.65,28.89,34.0,1006,3.1,160,0.0,20,0,2
2019-03-20 14,33.75,20.38,33.33,29.6,34.0,1008,3.1,230,0.0,40,0,2
2019-03-20 15,33.03,22.93,33.4,28.33,34.0,1004,1.0,210,0.0,75,0,2
2019-03-20 16,31.95,26.33,28.99,25.0,32.0,1004,1.5,160,0.0,75,0,1
2019-03-20 17,30.77,28.98,29.53,25.0,32.0,1004,1.0,250,0.0,75,0,1
2019-03-20 18,29.98,29.2,28.54,24.98,29.0,1004,1.0,10,0.0,75,0,1
2019-03-20 19,27.98,45.07,28.18,23.89,29.0,1005,1.0,10,0.0,75,0,2
2019-03-20 20,26.73,46.33,27.35,23.63,28.33,1004,1.5,50,0.0,20,0,2
2019-03-20 21,25.67,44.15,26.85,23.75,28.33,1005,1.5,50,0.0,20,0,3
2019-03-20 22,24.9,45.48,24.59,21.8,25.0,1011,2.61,90,0.0,40,0,3
2019-03-20 23,24.18,47.28,24.58,21.48,25.0,1011,2.32,82,0.0,40,0,5
2019-03-21 00,23.55,50.02,23.84,21.11,24.0,1011,2.28,69,0.0,40,0,5
2019-03-21 01,22.52,53.53,22.35,19.3,23.0,1011,2.17,59,0.0,40,2,6
2019-03-21 02,22.23,53.47,22.02,18.24,23.0,1010,2.11,58,0.0,40,2,6
2019-03-21 03,20.68,61.65,20.21,17.43,21.0,1010,2.36,47,0.0,40,2,6
2019-03-21 04,20.3,61.8,19.67,17.24,20.0,1010,1.5,320,0.0,20,2,5
2019-03-21 05,20.93,56.55,21.31,18.1,22.0,1011,1.5,320,0.0,20,2,5
2019-03-21 06,20.23,57.98,19.57,17.85,19.0,1012,1.5,1,0.0,0,2,5
2019-03-21 07,18.53,68.7,19.43,18.0,20.6,1012,2.12,2,0.0,1,2,4
2019-03-21 08,21.58,55.42,21.16,19.4,22.0,1013,2.1,270,0.0,1,0,5
2019-03-21 09,24.5,44.75,23.51,19.4,27.22,1010,1.5,90,0.0,1,0,4
2019-03-21 10,26.65,38.85,26.58,24.75,27.78,1011,1.0,20,0.0,1,0,4
2019-03-21 11,27.48,37.45,26.83,27.0,30.0,1010,2.1,20,0.0,40,0,4
2019-03-21 12,28.4,34.88,27.35,27.0,31.0,1010,2.1,50,0.0,20,0,3
2019-03-21 13,30.05,28.9,28.84,29.0,32.0,1013,1.5,50,0.0,20,0,2
2019-03-21 14,31.25,25.43,29.38,29.8,31.01,1012,1.0,50,0.0,1,0,1
2019-03-21 15,31.82,24.88,29.51,28.33,31.0,1008,1.0,290,0.0,20,0,1
2019-03-21 16,31.62,28.47,28.67,28.33,30.0,1007,1.0,360,0.0,40,0,1
2019-03-21 17,30.38,29.8,28.19,27.86,29.2,1007,2.1,340,0.0,40,0,1
2019-03-21 18,28.57,34.6,27.76,27.2,28.53,1008,1.5,10,0.0,40,0,1
2019-03-21 19,27.0,39.68,27.34,24.6,28.33,1008,2.34,345,0.0,20,0,1
2019-03-21 20,26.02,40.88,25.18,24.14,26.0,1013,2.51,348,0.0,20,0,2
2019-03-21 21,25.25,40.45,24.19,23.52,25.0,1013,2.74,352,0.0,20,0,2
2019-03-21 22,24.35,41.62,24.03,21.25,27.22,1009,2.94,354,0.0,20,0,2
2019-03-21 23,23.7,44.42,21.35,20.79,23.0,1014,3.19,355,0.0,20,0,3
2019-03-22 00,22.92,48.55,21.06,20.63,23.0,1014,3.54,353,0.0,20,0,2
2019-03-22 01,22.62,47.4,18.94,19.64,22.0,1014,3.66,350,0.0,20,0,2
2019-03-22 02,21.65,47.05,19.0,19.4,22.0,1014,3.47,348,0.0,20,0,2
2019-03-22 03,20.55,49.73,17.27,17.9,21.5,1013,3.5,338,0.0,20,0,2
2019-03-22 04,19.48,54.98,16.79,17.6,19.0,1013,3.28,334,0.0,20,0,2
2019-03-22 05,18.65,58.75,17.11,17.6,19.0,1014,3.04,330,0.0,20,0,2
2019-03-22 06,18.6,56.47,16.36,17.0,18.29,1014,2.87,323,0.0,20,0,2
2019-03-22 07,18.9,53.4,17.66,17.0,19.4,1015,1.0,270,0.0,1,0,2
2019-03-22 08,20.67,47.92,17.98,17.8,20.0,1016,2.1,290,0.0,1,0,2
2019-03-22 09,22.98,42.23,19.62,17.8,23.0,1016,2.6,270,0.0,1,0,2
2019-03-22 10,25.75,36.83,24.23,24.05,27.78,1013,2.1,280,0.0,1,0,2
2019-03-22 11,28.02,27.3,24.36,27.0,28.33,1013,4.1,290,0.0,1,0,2
2019-03-22 12,29.55,22.2,23.48,27.0,29.0,1012,6.2,320,0.0,1,0,1
2019-03-22 13,30.3,18.0,24.58,28.2,29.72,1011,5.1,310,0.0,1,0,1
2019-03-22 14,30.23,16.38,23.59,28.2,30.25,1010,7.2,270,0.0,1,0,1
2019-03-22 15,30.43,16.73,25.95,27.78,30.0,1010,3.6,280,0.0,1,0,1
2019-03-22 16,29.9,19.52,23.64,26.6,29.0,1009,6.2,290,0.0,1,0,1
2019-03-22 17,28.73,23.95,24.49,26.0,28.89,1010,4.1,280,0.0,1,0,1
2019-03-22 18,26.92,29.4,24.0,26.0,27.18,1013,3.1,300,0.0,20,0,1
2019-03-22 19,24.9,35.32,22.39,24.0,26.0,1013,3.1,300,0.0,20,0,1
2019-03-22 20,23.93,36.97,22.26,21.72,23.0,1014,1.5,270,0.0,0,0,1
2019-03-22 21,23.02,40.5,21.31,20.8,22.6,1015,1.5,270,0.0,0,0,1
2019-03-22 22,22.43,44.17,20.25,19.1,22.0,1015,2.6,270,0.0,20,0,2
2019-03-22 23,22.02,45.17,18.81,18.69,20.0,1015,2.6,270,0.0,20,0,2
2019-03-23 00,21.53,46.2,18.01,18.18,19.4,1015,2.6,270,0.0,20,0,2
2019-03-23 01,20.75,49.08,16.66,17.15,18.5,1015,2.6,270,0.0,20,0,3
2019-03-23 02,20.45,50.95,16.75,17.25,18.5,1014,2.6,270,0.0,20,0,3
2019-03-23 03,20.1,50.02,14.49,16.01,17.0,1014,3.1,270,0.0,1,0,3
2019-03-23 04,19.5,52.55,13.37,16.0,16.69,1014,4.1,270,0.0,1,0,2
2019-03-23 05,18.95,54.33,14.96,16.0,18.2,1014,3.1,270,0.0,15,0,2
2019-03-23 06,18.57,55.97,16.1,16.86,18.2,1015,2.57,270,0.0,20,0,3
2019-03-23 07,18.9,54.35,17.03,18.0,20.4,1015,2.6,270,0.0,20,0,3
2019-03-23 08,21.05,45.57,19.74,18.6,21.0,1015,1.5,290,0.0,1,0,3
2019-03-23 09,23.5,39.78,19.87,18.6,24.0,1015,4.1,300,0.0,1,0,2
2019-03-23 10,25.47,35.62,22.96,24.95,26.2,1015,5.1,240,0.0,1,0,2
2019-03-23 11,27.48,31.35,24.61,26.2,28.0,1011,4.1,290,0.0,40,0,2
2019-03-23 12,28.78,28.43,25.76,27.3,28.36,1010,4.1,290,0.0,40,0,1
2019-03-23 13,30.18,25.75,26.84,28.8,29.9,1013,4.1,270,0.0,20,0,1
2019-03-23 14,30.85,23.62,25.85,28.8,31.32,1012,6.2,270,0.0,1,0,1
2019-03-23 15,31.08,24.2,24.68,28.33,30.0,1008,6.7,270,0.0,1,0,1
2019-03-23 16,30.55,25.67,25.85,27.2,29.68,1008,4.1,280,0.0,1,0,1
2019-03-23 17,29.48,24.43,26.94,27.2,29.19,1008,2.6,270,0.0,1,0,4
2019-03-23 18,27.6,28.92,26.14,26.0,28.89,1009,2.6,290,0.0,20,0,4
2019-03-23 19,25.9,38.4,25.32,25.68,27.0,1012,2.6,290,0.0,20,0,2
2019-03-23 20,25.1,43.3,23.54,23.54,24.04,1013,2.1,320,0.0,0,0,2
2019-03-23 21,24.38,47.23,22.97,22.86,24.0,1013,2.1,320,0.0,0,0,3
2019-03-23 22,23.92,45.83,21.81,21.04,22.2,1014,1.5,320,0.0,2,3,3
2019-03-23 23,23.1,51.15,21.79,20.87,22.2,1014,1.5,320,0.0,0,3,2
2019-03-24 00,22.0,53.23,21.79,20.89,22.2,1014,1.5,320,0.0,1,3,2
2019-03-24 01,21.32,49.17,19.02,19.51,21.0,1013,2.1,260,0.0,1,0,2
2019-03-24 02,20.95,45.98,17.61,19.02,20.0,1012,2.6,270,0.0,1,0,2
2019-03-24 03,20.35,45.9,17.27,18.25,20.0,1012,2.6,280,0.0,1,0,2
2019-03-24 04,20.15,44.5,16.71,18.0,18.68,1012,2.1,230,0.0,1,0,2
2019-03-24 05,19.7,47.12,16.47,16.0,19.92,1012,1.5,270,0.0,0,0,2
2019-03-24 06,19.38,48.38,16.08,15.0,19.83,1012,1.54,250,0.0,0,0,2
2019-03-24 07,19.28,50.38,17.91,17.0,20.87,1013,1.5,250,0.0,1,0,2
2019-03-24 08,21.82,44.23,18.35,18.8,20.92,1014,2.6,270,0.0,1,0,2
2019-03-24 09,24.1,39.38,18.97,18.8,23.0,1014,3.1,260,0.0,1,0,3
2019-03-24 10,26.93,33.33,24.89,24.0,28.2,1010,2.1,260,0.0,1,0,4
2019-03-24 11,28.88,30.12,26.92,28.0,29.52,1010,3.1,270,0.0,1,0,4
2019-03-24 12,30.67,28.32,26.85,28.89,30.08,1009,4.1,270,0.0,1,0,3
2019-03-24 13,32.0,26.5,30.21,31.0,31.87,1012,2.1,270,0.0,1,0,2
2019-03-24 14,32.67,26.88,30.7,30.0,32.21,1011,2.6,270,0.0,1,0,2
2019-03-24 15,32.35,28.95,31.21,29.4,32.0,1007,1.5,320,0.0,1,0,2
2019-03-24 16,31.85,30.05,29.55,29.2,31.0,1007,3.1,340,0.0,1,0,2
2019-03-24 17,30.45,34.5,28.36,28.0,29.98,1007,3.1,320,0.0,1,0,2
2019-03-24 18,28.73,38.5,27.93,27.0,29.84,1007,2.6,320,0.0,1,0,1
2019-03-24 19,26.6,51.23,26.31,26.0,27.07,1011,2.6,320,0.0,1,0,1
2019-03-24 20,24.92,59.73,25.86,24.0,26.0,1011,2.1,320,0.0,40,0,2
2019-03-24 21,23.65,63.43,24.19,21.67,24.4,1012,2.1,320,0.0,40,0,2
2019-03-24 22,23.0,55.6,22.79,21.09,22.0,1012,2.1,320,0.0,40,2,2
2019-03-24 23,22.4,60.23,22.79,20.87,22.0,1012,2.1,320,0.0,40,2,2
2019-03-25 00,21.88,61.43,21.97,19.93,21.67,1012,2.1,320,0.0,40,2,2
2019-03-25 01,21.3,59.7,19.48,18.72,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 02,20.4,62.15,18.82,18.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 03,20.6,64.22,17.76,17.0,19.6,1011,2.1,270,0.0,40,2,2
2019-03-25 04,20.05,67.9,18.08,17.0,18.8,1011,1.5,270,0.0,40,2,3
